particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
0,255,20,-326.01303100585938,146.83944702148438,0,0.99977731704711914,-0.0018035999964922667,0.00018516657291911542,0,0,0,0,0,0
0,511,40,-326.04913330078125,146.84294128417969,0,0.99952089786529541,-0.0014124854933470488,0.0013146834680810571,0,0,0,0,0,0
0,767,60,-326.07754516601562,146.86907958984375,0,0.99924492835998535,-0.0025553393643349409,-0.00050356256542727351,0,0,0,0,0,0
0,1023,80,-326.12863159179688,146.85868835449219,0,0.9990769624710083,-0.0028488710522651672,-0.00068772566737607121,0,0,0,0,0,0
0,1279,100,-326.18557739257812,146.84457397460938,0,0.99894529581069946,-0.0016572899185121059,-0.0018613244174048305,0,0,0,0,0,0
0,1535,120,-326.21853637695312,146.80711364746094,0,0.99869483709335327,-0.00030339244403876364,-0.0028473397251218557,0,0,0,0,0,0
0,1791,140,-326.22427368164062,146.75006103515625,0,0.99828177690505981,-0.00019860877364408225,-0.0035142600536346436,0,0,0,0,0,0
0,2047,160,-326.22784423828125,146.67962646484375,0,0.99810707569122314,-0.00021230903803370893,-0.003540773643180728,0,0,0,0,0,0
0,2303,180,-326.23165893554688,146.60865783691406,0,0.99653893709182739,-0.0008470693719573319,-0.0044311909005045891,0,0,0,0,0,0
